19,5,380,215,610,775,3,380
8,1,1825,155,0,0,9,1534
10,19,228,631,0,1121,4,228
15,12,546,445,0,989,12,546
10,14,367,1515,0,98,16,265
10,14,102,356,265,1257,18,102
17,12,166,1447,0,367,26,166
8,16,543,1437,0,0,27,248
8,16,295,23,248,1414,29,295
17,11,1967,13,0,0,30,813
4,8,990,829,0,161,1,392
4,8,598,36,392,954,3,598
7,19,990,425,0,565,1,983
18,1,92,1431,0,457,7,92
15,2,559,1421,0,0,8,431
15,2,128,203,431,1218,10,128
2,12,1797,183,0,0,12,719
18,1,990,542,0,448,1,619
12,2,990,111,0,879,1,886
20,16,1538,442,0,0,3,942
11,7,990,746,0,244,1,628
12,9,342,1190,0,448,5,342
16,10,990,26,0,964,1,987
20,9,990,51,0,939,1,985
20,8,1655,325,0,0,8,567
4,15,1606,374,0,0,3,1412
6,12,62,258,0,1660,8,62
4,18,696,742,0,542,12,570
4,18,126,147,570,1137,14,126
6,1,995,81,264,640,21,874
6,12,963,519,0,498,5,835
6,13,1886,94,0,0,2,942
10,18,990,501,0,489,1,516
20,11,304,1652,0,24,14,80
1,7,184,1077,0,719,20,184
14,15,913,1067,0,0,21,618
14,15,295,212,618,855,23,295
20,15,1778,202,0,0,24,724
1,14,674,278,316,712,3,561
5,4,1635,345,0,0,6,540
17,1,1957,23,0,0,7,1428
13,16,671,434,319,556,3,573
12,7,152,1256,0,572,20,152
10,7,734,1246,0,0,21,144
10,7,590,442,144,804,23,590
1,4,1181,399,178,222,5,901
10,12,625,324,365,666,3,399
17,6,1737,243,0,0,2,652
16,19,388,970,272,350,15,358
16,13,20,164,0,1796,18,20
5,3,1826,154,0,0,19,156
5,7,990,698,0,292,1,530
5,7,460,76,530,914,3,460
16,9,74,9,0,1897,4,74
20,18,990,939,0,51,1,678
20,18,312,23,678,967,3,312
10,18,1983,0,0,0,12,1819
14,2,990,509,0,481,1,902
16,17,556,1248,0,176,6,436
16,17,120,711,436,713,8,120
4,14,1950,30,0,0,3,1482
18,3,1858,122,0,0,2,1638
1,13,643,803,0,534,4,618
5,7,15,989,0,976,7,15
1,6,1962,18,0,0,8,1491
11,17,1788,192,0,0,2,1385
8,20,990,234,0,756,1,796
14,1,1934,46,0,0,4,1548
10,18,990,509,0,481,1,528
8,17,104,1269,0,607,5,104
1,6,4,1565,0,411,6,4
11,5,157,467,0,1356,6,157
11,13,1243,117,280,340,9,803
2,7,1909,71,0,0,3,1876
3,16,1693,287,0,0,4,1664
8,1,264,361,0,1355,4,264
7,15,990,839,0,151,1,745
6,1,205,897,0,878,7,205
11,6,1093,887,0,0,8,893
17,10,346,64,0,1570,4,346
20,13,990,92,0,898,1,943
15,3,1917,63,0,0,4,1753
16,20,1302,18,219,441,4,942
19,4,1243,737,0,0,2,1063
17,18,990,332,0,658,1,928
10,12,175,919,0,886,4,175
12,5,1931,49,0,0,9,1650
20,17,640,1246,0,94,6,284
17,2,346,1034,0,600,9,346
9,7,286,1619,0,75,5,112
9,7,174,295,112,1399,7,174
12,17,1695,285,0,0,8,431
8,9,1967,13,0,0,9,873
2,16,990,96,0,894,1,958
9,19,1811,169,0,0,2,1325
3,2,1687,293,0,0,3,1085
20,4,990,44,0,946,1,948
20,3,1948,32,0,0,4,1588
15,9,990,346,0,644,1,659
13,20,6,1609,0,365,4,6
18,16,1785,195,0,0,2,1665
2,13,990,11,0,979,1,984
11,7,990,596,0,394,1,642
10,7,990,989,0,1,1,576
10,7,414,275,576,715,3,414
1,6,266,1705,0,9,10,232
1,6,34,368,232,1346,12,34
8,19,1622,358,0,0,13,680
19,15,1819,161,0,0,3,838
20,6,1119,656,0,205,9,607
20,6,512,12,607,849,11,512
20,18,1990,0,0,0,13,1077
9,7,990,774,0,216,1,904
20,3,1538,442,0,0,6,1380
17,14,1811,169,0,0,4,933
2,13,1861,119,0,0,3,1810
5,20,990,690,0,300,1,899
9,19,1449,531,0,0,2,628
15,13,990,905,0,85,1,720
20,9,260,1005,0,715,4,260
5,12,646,655,339,340,7,344
5,12,302,55,683,940,9,302
13,16,81,1842,0,57,6,79
13,16,2,1714,79,185,8,2
14,2,990,354,0,636,1,778
4,6,338,1468,0,174,7,307
8,9,21,1026,0,933,10,21
19,11,964,1016,0,0,11,531
3,6,413,1051,0,516,15,413
15,8,924,158,15,883,18,903
12,6,990,183,0,807,1,872
5,10,684,352,306,638,3,546
20,19,15,353,0,1612,8,15
11,13,990,553,0,437,1,565
2,20,990,34,0,956,1,971
5,2,409,1223,0,348,4,390
5,2,19,312,390,1259,6,19
