1584903017160,17,20,271,1708,0,1,7,67
1584902574280,16,4,1708,204,1,67,8,1033
1584902574280,9,10,1786,194,0,0,9,1131
1584903017160,15,18,194,655,0,1131,10,194
2595391722184,8,9,990,990,0,0,0,857
2595391279304,18,6,990,133,0,857,1,930
2595391722184,8,9,133,60,857,930,2,133
2595391722184,20,9,1930,50,0,0,3,812
2595391722184,4,17,1940,40,0,0,4,1256
2595391722184,11,9,1950,30,0,0,5,1307
2595391722184,1,17,1960,20,0,0,6,977
2595391722184,4,9,1970,10,0,0,7,504
2595391279304,14,12,10,1466,0,504,8,10
2595391279304,17,8,524,1456,0,0,9,417
2595391722184,2,1,1456,107,0,417,10,1225
2595391722184,9,2,1883,97,0,0,11,1703
2595391279304,19,4,97,180,0,1703,12,97
2595391279304,1,7,1810,170,0,0,13,1797
2595391279304,20,3,1820,160,0,0,14,1298
2595391279304,19,4,1830,150,0,0,15,1540
2595391279304,15,4,1840,140,0,0,16,1168
2595391722184,3,20,140,672,0,1168,17,140
2535111250632,13,9,990,990,0,0,0,541
2535110807752,8,7,990,449,0,541,1,723
2535110807752,8,4,1541,439,0,0,2,49
2535111250632,14,16,439,1492,0,49,3,190
2535110807752,8,4,1492,249,49,190,4,901
2535111250632,14,16,249,591,190,950,5,249
1737941242568,1,18,990,990,0,0,0,781
1737940799688,12,14,990,209,0,781,1,908
1737940799688,3,6,1781,199,0,0,2,243
1737941242568,5,13,199,1538,0,243,3,199
2402662142664,20,2,990,990,0,0,0,699
2402661699784,19,10,990,291,0,699,1,886
2402661699784,15,1,1699,281,0,0,2,203
2402662142664,19,2,281,1496,0,203,3,250
2402661699784,15,1,1496,31,203,250,4,696
2402662142664,19,2,31,800,250,899,5,31
2300270269128,1,4,990,990,0,0,0,842
2300269826248,3,15,990,148,0,842,1,853
2300270269128,1,4,148,137,842,853,2,148
2108922778312,13,3,990,990,0,0,0,902
2108922335432,14,15,990,88,0,902,1,962
2108922778312,13,3,88,28,902,962,2,88
2666521547464,18,7,990,990,0,0,0,122
2666521104584,4,17,990,868,0,122,1,159
2666521547464,18,7,868,831,122,159,2,264
2666521104584,4,17,831,604,159,386,3,342
2666521547464,18,7,604,489,386,501,4,526
2666521104584,4,17,489,78,501,912,5,489
2457921442504,16,17,990,990,0,0,0,302
2457920999624,15,11,990,688,0,302,1,691
2457921442504,16,17,688,299,302,691,2,688
1631236969160,9,20,990,990,0,0,0,191
1631236526280,8,16,990,799,0,191,1,322
1631236969160,9,20,799,668,191,322,2,651
1631236526280,8,16,668,148,322,842,3,661
1631236969160,9,20,148,7,842,983,4,148
1631236969160,15,16,1986,0,0,0,5,1159
2191479329480,15,1,990,990,0,0,0,295
2191478886600,17,6,990,695,0,295,1,597
2191479329480,15,1,695,393,295,597,2,627
2191479329480,4,16,1597,383,0,0,3,37
2191478886600,7,2,383,1560,0,37,4,206
2191479329480,4,16,1560,177,37,206,5,1011
2191478886600,7,2,177,549,206,1048,6,177
2191478886600,2,20,1441,539,0,0,7,695
2191478886600,5,6,1451,529,0,0,8,345
2191479329480,12,3,529,1106,0,345,9,367
2191478886600,5,6,1106,162,345,367,10,578
2191479329480,12,3,162,528,367,923,11,162
2191479329480,4,13,1462,518,0,0,12,1207
2191478886600,6,17,518,255,0,1207,13,518
2453318587080,18,8,990,990,0,0,0,66
2453318144200,2,20,990,924,0,66,1,715
2453318587080,18,8,924,275,66,715,2,749
2453318144200,2,20,275,175,715,815,3,275
2547468980936,8,15,990,990,0,0,0,952
2547468538056,3,17,990,38,0,952,1,964
2547468538056,3,5,1952,28,0,0,2,811
2547468538056,19,10,1962,18,0,0,3,1317
2547468538056,6,8,1974,8,0,0,4,1850
2547468538056,3,18,1990,0,0,0,5,723
2547468980936,13,10,0,1267,0,723,6,0
2547468980936,14,2,713,1257,0,0,7,220
2547468538056,20,8,1257,493,0,220,8,1177
2547468538056,19,13,1487,483,0,0,9,868
2547468980936,4,12,483,619,0,868,10,483
2547468980936,8,11,1361,609,0,0,11,1065
2547468980936,18,7,1371,599,0,0,12,831
2547468980936,4,18,1381,589,0,0,13,685
2547468538056,6,15,589,696,0,685,14,589
1688706339528,18,19,990,990,0,0,0,650
1688705896648,20,10,990,340,0,650,1,976
1688706339528,18,19,340,14,650,976,2,340
1688706339528,14,10,1976,4,0,0,3,423
1688705896648,18,9,4,1553,0,423,4,4
1688705896648,4,19,431,1543,0,0,5,109
1688706339528,2,3,1543,322,0,109,6,186
1688705896648,4,19,322,1357,109,186,7,219
1688706339528,2,3,1357,103,186,328,8,1186
1688705896648,4,19,103,171,328,1372,9,103
2233958322888,6,4,990,990,0,0,0,114
2233957880008,18,10,990,876,0,114,1,469
2233958322888,6,4,876,521,114,469,2,502
2233957880008,18,10,521,374,469,616,3,518
2233958322888,6,4,374,3,616,987,4,374
1606713922248,1,2,990,990,0,0,0,229
1606713479368,18,5,990,761,0,229,1,881
1606713922248,1,2,761,109,229,881,2,761
2757766533832,14,8,990,990,0,0,0,99
2757766090952,4,3,990,891,0,99,1,526
2757766533832,14,8,891,464,99,526,2,862
2757766533832,20,3,1526,454,0,0,3,818
2757766533832,13,15,1536,444,0,0,4,1150
2757766090952,9,4,444,386,0,1150,5,444
1959277941448,15,19,990,990,0,0,0,682
1959277498568,1,7,990,308,0,682,1,977
1959277941448,15,19,308,13,682,977,2,308
1793880871624,8,13,990,990,0,0,0,853
1793880428744,2,14,990,137,0,853,1,903
1793880428744,17,7,1853,127,0,0,2,544
1793880428744,12,20,1863,117,0,0,3,311
1793880428744,20,17,1873,107,0,0,4,1622
1793880428744,14,20,1883,97,0,0,5,1714
1793880428744,16,8,1893,87,0,0,6,699
1793880871624,20,19,87,1194,0,699,7,87
1793880871624,12,18,796,1184,0,0,8,70
1793880428744,14,6,1184,726,0,70,9,521
1793880871624,12,18,726,663,70,521,10,725
1793880428744,14,6,663,1,521,795,11,663
1793880428744,20,14,1999,0,0,0,12,1842
2288570258120,20,12,990,990,0,0,0,453
2288540127432,8,16,990,537,0,453,1,657
2288570258120,20,12,537,333,453,657,2,537
2527184278216,8,4,990,990,0,0,0,96
2527183835336,7,1,990,894,0,96,1,216
2527184278216,8,4,894,774,96,216,2,448
2527183835336,7,1,774,446,216,544,3,493
2527184278216,8,4,446,281,544,709,4,446
1713789194952,13,18,990,990,0,0,0,707
1713788752072,7,16,990,283,0,707,1,949
1713788752072,4,15,1707,273,0,0,2,1229
1713789194952,12,3,273,478,0,1229,3,273
3041347883720,16,5,990,990,0,0,0,837
3041347440840,10,12,990,153,0,837,1,857
3041347883720,16,5,153,133,837,857,2,153
2354347561672,8,9,990,990,0,0,0,966
2354347118792,13,3,990,24,0,966,1,973
2354347118792,17,18,1966,14,0,0,2,547
2354347118792,3,8,1982,4,0,0,3,1026
2354347561672,13,19,4,956,0,1026,4,4
2354347561672,8,5,1028,946,0,0,5,1019
2354347118792,10,17,946,9,0,1019,6,946
2354347118792,6,20,1985,0,0,0,7,606
2354347561672,14,17,0,1379,0,606,8,0
1671923421896,9,14,990,990,0,0,0,734
1671922979016,10,7,990,256,0,734,1,896
1671923421896,9,14,256,94,734,896,2,256
2687249666760,16,10,990,990,0,0,0,539
2687249223880,15,18,990,451,0,539,1,544
2687249223880,16,18,1539,441,0,0,2,1523
2687249666760,13,9,441,16,0,1523,3,441
2129577693896,5,1,990,990,0,0,0,563
2129577251016,14,16,990,427,0,563,1,792
2129577693896,5,1,427,198,563,792,2,427
2129577693896,15,3,1792,188,0,0,3,365
2129577251016,9,17,188,1427,0,365,4,188
2444615668424,5,13,990,990,0,0,0,61
2444615225544,8,10,990,929,0,61,1,946
2444615668424,5,13,929,44,61,946,2,929
1955909849800,2,14,990,990,0,0,0,628
1955909406920,18,15,990,362,0,628,1,739
1955909849800,2,14,362,251,628,739,2,362
1955909849800,18,10,1739,241,0,0,3,313
1955909406920,12,6,241,1426,0,313,4,241
1955909406920,10,11,564,1416,0,0,5,280
1955909849800,7,4,1416,284,0,280,6,615
1955909849800,20,7,1706,274,0,0,7,919
1955909406920,12,5,274,787,0,919,8,274
1955909406920,12,11,1203,777,0,0,9,432
1955909849800,20,1,777,771,0,432,10,644
1955909406920,12,11,771,133,432,644,11,664
1955909849800,20,1,133,107,644,1096,12,133
2585178591944,8,20,990,990,0,0,0,428
2585178149064,11,17,990,562,0,428,1,550
2585178591944,8,20,562,440,428,550,2,554
2585178591944,7,15,1550,430,0,0,3,1461
2585178149064,1,4,430,89,0,1461,4,430
2585178149064,5,13,1901,79,0,0,5,1465
2585178149064,14,18,1911,69,0,0,6,1059
2585178591944,9,13,69,852,0,1059,7,69
2159984956104,16,11,990,990,0,0,0,181
2159984513224,15,13,990,809,0,181,1,385
2159984956104,16,11,809,605,181,385,2,546
2159984513224,15,13,605,263,385,727,3,567
2159984956104,16,11,263,38,727,952,4,263
1471279452872,14,13,990,990,0,0,0,149
1471279009992,18,3,990,841,0,149,1,218
1471279452872,14,13,841,772,149,218,2,481
1471279009992,18,3,772,360,218,630,3,568
1471279009992,3,14,1630,350,0,0,4,246
1471279452872,5,1,350,1384,0,246,5,277
1471279009992,3,14,1384,73,246,277,6,483
1471279452872,5,1,73,901,277,729,7,73
2483611751112,20,14,990,990,0,0,0,543
2483611308232,4,15,990,447,0,543,1,731
2483611308232,14,8,1543,437,0,0,2,1408
2483611751112,3,5,437,135,0,1408,3,437
2483611751112,10,15,1855,125,0,0,4,788
2483611308232,6,12,125,1067,0,788,5,125
2483611308232,16,14,923,1057,0,0,6,226
2483611751112,5,15,1057,697,0,226,7,778
2483611751112,7,19,1293,687,0,0,8,1001
2483611308232,11,5,687,292,0,1001,9,687
2483611308232,3,9,1698,282,0,0,10,1233
2483611308232,15,16,1708,272,0,0,11,1412
2483611751112,14,5,272,296,0,1412,12,272
2483611751112,19,6,1694,286,0,0,13,1170
2483611751112,8,1,1704,276,0,0,14,1024
2483611308232,5,3,276,680,0,1024,15,276
2830828688072,6,7,990,990,0,0,0,62
2830828245192,13,19,990,928,0,62,1,352
2830828688072,6,7,928,638,62,352,2,576
2830828245192,13,19,638,352,352,638,3,637
2830828245192,13,5,1638,342,0,0,4,1603
2830828245192,3,6,1648,332,0,0,5,1469
2830828245192,15,17,1658,322,0,0,6,1465
2830828688072,18,9,322,193,0,1465,7,322
2830828688072,7,9,1797,183,0,0,8,976
2830828245192,3,15,183,821,0,976,9,183
2830828245192,10,8,1169,811,0,0,10,184
2830828688072,11,15,811,985,0,184,11,293
2830828245192,10,8,985,518,184,293,12,853
2830828245192,9,13,1472,508,0,0,13,1035
2830828245192,12,16,1482,498,0,0,14,253
2830828688072,14,9,498,1229,0,253,15,301
2830828245192,12,16,1229,197,253,301,16,323
2830828688072,14,9,197,906,301,576,17,197
2467553202888,5,9,990,990,0,0,0,354
2467552760008,2,12,990,636,0,354,1,423
2467553202888,5,9,636,567,354,423,2,458
2467552760008,2,12,567,178,423,812,3,489
2467552760008,17,18,1812,168,0,0,4,1059
2467552760008,16,18,1822,158,0,0,5,925
2467552760008,1,14,1832,148,0,0,6,663
2467553202888,4,2,148,1169,0,663,7,148
2467553202888,9,16,821,1159,0,0,8,748
2467552760008,7,19,1159,73,0,748,9,1030
2467552760008,5,14,1917,63,0,0,10,233
2467552760008,19,1,1927,53,0,0,11,581
2467553202888,12,6,53,1346,0,581,12,53
2467553202888,7,16,644,1336,0,0,13,456
2467552760008,10,13,1336,188,0,456,14,1216
2467553202888,7,16,188,120,456,1216,15,188
2586281235144,9,3,990,990,0,0,0,140
2586280792264,4,2,990,850,0,140,1,737
2586281235144,9,3,850,253,140,737,2,798
2586280792264,4,2,253,52,737,938,3,253
2586280792264,16,19,1938,42,0,0,4,1713
2586281235144,3,18,42,225,0,1713,5,42
2450384278216,20,8,990,990,0,0,0,602
2450383835336,14,6,990,388,0,602,1,707
2450384278216,20,8,388,283,602,707,2,388
2450384278216,13,20,1707,273,0,0,3,855
2450384278216,8,2,1717,263,0,0,4,1379
2450383835336,3,4,263,338,0,1379,5,263
2450383835336,6,20,1652,328,0,0,6,451
2450384278216,8,9,328,1201,0,451,7,328
2450384278216,4,15,789,1191,0,0,8,701
2450383835336,20,17,1191,88,0,701,9,871
2450383835336,1,6,1902,78,0,0,10,956
2450384278216,12,9,78,946,0,956,11,78
3169691357896,5,19,990,990,0,0,0,683
3169690915016,12,9,990,307,0,683,1,985
3169691357896,5,19,307,5,683,985,2,307
3169691357896,14,19,1990,0,0,0,3,1108
3169691357896,12,9,1985,0,0,0,4,1424
1804738351816,11,1,990,990,0,0,0,551
1804737908936,18,20,990,439,0,551,1,976
1804738351816,11,1,439,14,551,976,2,439
2525129528008,3,11,990,990,0,0,0,124
2525129085128,16,1,990,866,0,124,1,293
2525129528008,3,11,866,697,124,293,2,345
2525129085128,16,1,697,521,293,469,3,421
2525129528008,3,11,521,276,469,714,4,458
2525129085128,16,1,276,63,714,927,5,276
2525129085128,2,14,1927,53,0,0,6,1623
2525129528008,9,6,53,304,0,1623,7,53
2850873397960,15,4,990,990,0,0,0,614
2850872955080,10,18,990,376,0,614,1,776
2850872955080,12,17,1614,366,0,0,2,1383
2850872955080,20,6,1624,356,0,0,3,1491
2850872955080,8,17,1634,346,0,0,4,656
2850873397960,3,20,346,978,0,656,5,346
1404250149576,10,3,990,990,0,0,0,719
1404249706696,13,8,990,271,0,719,1,972
1404249706696,4,7,1719,261,0,0,2,1452
1404249706696,19,15,1729,251,0,0,3,1643
1404249706696,5,8,1739,241,0,0,4,639
1404249706696,17,7,1749,231,0,0,5,901
1404250149576,16,3,231,848,0,901,6,231
1404250149576,18,17,1142,838,0,0,7,655
1404249706696,5,11,838,487,0,655,8,798
1404249706696,15,1,1503,477,0,0,9,545
1404249706696,20,4,1513,467,0,0,10,1182
1404250149576,1,18,467,331,0,1182,11,467
1404250149576,17,8,1659,321,0,0,12,613
1404250149576,11,1,1669,311,0,0,13,1201
1404249706696,18,20,311,468,0,1201,14,311
1404249706696,20,17,1522,458,0,0,15,1509
1404250149576,19,10,458,13,0,1509,16,458
1404250149576,15,11,1977,3,0,0,17,262
1404249706696,12,19,3,1715,0,262,18,3
2298485134024,17,5,990,990,0,0,0,132
2298484691144,16,20,990,858,0,132,1,463
2298485134024,17,5,858,527,132,463,2,734
2298484691144,16,20,527,124,463,866,3,527
2298484691144,18,2,1866,114,0,0,4,1701
2298484691144,6,5,1876,104,0,0,5,444
2298485134024,3,8,104,1432,0,444,6,104
1999816479432,14,3,990,990,0,0,0,115
1999816036552,6,1,990,875,0,115,1,186
1999816479432,14,3,875,804,115,186,2,702
1999816036552,6,1,804,173,186,817,3,736
1999816036552,8,9,1817,163,0,0,4,77
1999816479432,10,11,163,1740,0,77,5,144
1999816036552,8,9,1740,19,77,144,6,1597
1999816036552,11,12,1972,9,0,0,7,894
1999816036552,8,5,1990,0,0,0,8,1396
1873496101576,15,9,990,990,0,0,0,641
1873495658696,5,14,990,349,0,641,1,658
1873495658696,5,16,1641,339,0,0,2,1086
1873496101576,1,14,339,555,0,1086,3,339
1873496101576,12,20,1435,545,0,0,4,470
1873495658696,11,6,545,965,0,470,5,519
1873496101576,12,20,965,26,470,519,6,830
1873495658696,11,6,26,135,519,1300,7,26
1873495658696,10,8,1855,125,0,0,8,418
1873495658696,2,19,1865,115,0,0,9,1083
1873496101576,8,4,115,782,0,1083,10,115
1873496101576,18,19,1208,772,0,0,11,1101
1873496101576,5,18,1218,762,0,0,12,323
1873495658696,8,19,762,895,0,323,13,564
1873496101576,5,18,895,198,323,564,14,687
1873495658696,8,19,198,208,564,1010,15,198
1873495658696,12,13,1782,198,0,0,16,937
1873495658696,19,11,1792,188,0,0,17,1283
1873495658696,1,20,1802,178,0,0,18,681
1873495658696,12,15,1812,168,0,0,19,215
1873495658696,7,15,1822,158,0,0,20,1043
1873496101576,4,18,158,779,0,1043,21,158
2270746497736,6,17,990,990,0,0,0,281
2270746054856,5,16,990,709,0,281,1,748
2270746054856,19,6,1281,699,0,0,2,738
2270746497736,11,2,699,543,0,738,3,699
1721977459400,5,3,990,990,0,0,0,223
1721977016520,12,4,990,767,0,223,1,890
1721977459400,5,3,767,100,223,890,2,767
1721977459400,11,16,1890,90,0,0,3,277
1721977459400,12,8,1900,80,0,0,4,1757
1721977016520,20,2,80,143,0,1757,5,80
1721977016520,18,8,1847,133,0,0,6,1044
1721977459400,15,3,133,803,0,1044,7,133
1721977459400,20,11,1187,793,0,0,8,998
1721977016520,3,16,793,189,0,998,9,793
1721977016520,8,12,1801,179,0,0,10,156
1721977459400,2,18,179,1645,0,156,11,167
1721977016520,8,12,1645,12,156,167,12,546
1721977459400,2,18,12,1099,167,702,13,12
1864629277384,20,15,990,990,0,0,0,785
1864628834504,6,19,990,205,0,785,1,800
1864628834504,17,15,1785,195,0,0,2,1310
1864628834504,10,3,1795,185,0,0,3,465
1864629277384,5,1,185,1330,0,465,4,185
1864629277384,14,17,660,1320,0,0,5,88
1864628834504,5,12,1320,572,0,88,6,623
1864629277384,14,17,572,697,88,623,7,572
2049939002056,8,6,990,990,0,0,0,203
2049938559176,17,10,990,787,0,203,1,831
2049938559176,5,7,1203,777,0,0,2,204
2049939002056,2,1,777,999,0,204,3,706
2049938559176,5,7,999,71,204,706,4,933
2049939002056,2,1,71,66,706,1137,5,71
2049939002056,20,9,1924,56,0,0,6,1274
2049939002056,20,5,1934,46,0,0,7,859
2049939002056,2,13,1944,36,0,0,8,1196
2049938559176,19,10,36,748,0,1196,9,36
2049938559176,20,5,1242,738,0,0,10,1193
2049939002056,19,3,738,49,0,1193,11,738
2081985057480,6,1,990,990,0,0,0,167
2081984614600,9,13,990,823,0,167,1,969
2081985057480,6,1,823,21,167,969,2,823
2081985057480,12,10,1969,11,0,0,3,467
2081985057480,20,13,1979,1,0,0,4,1747
2081984614600,11,14,1,232,0,1747,5,1
2081984614600,12,20,1749,222,0,0,6,537
2081985057480,8,18,222,1212,0,537,7,222
2081985057480,17,9,769,1202,0,0,8,273
2081984614600,19,7,1202,496,0,273,9,839
2081984614600,7,18,1485,486,0,0,10,636
2081985057480,17,10,486,849,0,636,11,486
2081985057480,14,6,1132,839,0,0,12,132
2081984614600,18,9,839,1000,0,132,13,185
2081985057480,14,6,1000,654,132,185,14,870
2081984614600,18,9,654,130,185,1002,15,654
2081984614600,16,3,1851,120,0,0,16,221
2081985057480,5,6,120,1630,0,221,17,120
2131151606472,3,7,990,990,0,0,0,941
2131151163592,5,8,990,49,0,941,1,960
2131151163592,10,9,1941,39,0,0,2,498
2131151163592,16,2,1951,29,0,0,3,541
2131151163592,19,9,1961,19,0,0,4,1628
2131151163592,5,19,1972,9,0,0,5,626
2131151606472,17,12,9,1346,0,626,6,9
2131151606472,12,2,643,1336,0,0,7,479
2131151163592,16,9,1336,164,0,479,8,1056
2131151606472,12,2,164,280,479,1056,9,164
2262314635976,12,3,990,990,0,0,0,894
2262314193096,19,6,990,96,0,894,1,930
2262314635976,12,3,96,60,894,930,2,96
1481101464264,2,9,990,990,0,0,0,435
1481101021384,12,14,990,555,0,435,1,936
1481101021384,11,3,1435,545,0,0,2,593
1481101021384,2,18,1445,535,0,0,3,137
1481101464264,6,3,535,1308,0,137,4,241
1481101021384,2,18,1308,294,137,241,5,669
1481101021384,7,15,1696,284,0,0,6,459
1481101021384,11,10,1706,274,0,0,7,1355
1481101464264,13,15,274,351,0,1355,8,274
1481101464264,19,10,1639,341,0,0,9,1570
1481101021384,20,6,341,69,0,1570,10,341
2141472477896,15,8,990,990,0,0,0,278
2141472035016,16,4,990,712,0,278,1,292
2141472477896,15,8,712,698,278,292,2,481
2141472035016,16,4,698,231,292,759,3,492
2141472035016,20,2,1759,221,0,0,4,631
2141472035016,11,6,1769,211,0,0,5,53
2141472477896,2,12,211,1716,0,53,6,159
2141472035016,11,6,1716,52,53,159,7,732
2141472035016,16,3,1938,42,0,0,8,795
2141472035016,17,13,1948,32,0,0,9,1065
2141472477896,14,18,32,883,0,1065,10,32
2141472477896,11,6,1107,873,0,0,11,797
2141472035016,2,8,873,310,0,797,12,870
2141472035016,16,12,1680,300,0,0,13,821
2141472035016,7,13,1690,290,0,0,14,793
2141472477896,5,18,290,897,0,793,15,290
2141472477896,19,10,1093,887,0,0,16,183
2141472035016,6,17,887,910,0,183,17,456
2141472477896,19,10,910,431,183,456,18,502
2141472477896,20,17,1559,421,0,0,19,1135
2141472477896,9,1,1569,411,0,0,20,713
2141472477896,16,12,1579,401,0,0,21,491
2141472035016,9,4,401,1088,0,491,22,401
2302348874440,18,13,990,990,0,0,0,519
2302348431560,7,4,990,471,0,519,1,712
2302348874440,18,13,471,278,519,712,2,471
2099680891592,9,11,990,990,0,0,0,576
2099680448712,1,16,990,414,0,576,1,898
2099680891592,9,11,414,92,576,898,2,414
3165627273928,6,19,990,990,0,0,0,520
3165626831048,18,3,990,470,0,520,1,989
3165626831048,16,7,1520,460,0,0,2,1438
3165627273928,8,4,460,82,0,1438,3,460
2271756866248,2,13,990,990,0,0,0,151
2271756423368,14,10,990,839,0,151,1,551
2271756866248,2,13,839,439,151,551,2,767
2271756866248,8,3,1551,429,0,0,3,1060
2271756866248,10,11,1561,419,0,0,4,1163
2271756423368,15,12,419,398,0,1163,5,419
2271756423368,7,3,1592,388,0,0,6,860
2271756423368,4,12,1602,378,0,0,7,306
2271756866248,16,18,378,1296,0,306,8,324
2271756423368,4,12,1296,54,306,324,9,464
2271756866248,16,18,54,832,324,770,10,54
1887995482824,18,5,990,990,0,0,0,838
1887995039944,20,11,990,152,0,838,1,953
1887995482824,18,5,152,37,838,953,2,152
1887995482824,6,20,1953,27,0,0,3,218
1887995039944,15,10,27,1735,0,218,4,27
1786109153992,20,18,990,990,0,0,0,576
1786108711112,11,3,990,414,0,576,1,827
1786109153992,20,18,414,163,576,827,2,414
1786109153992,19,18,1827,153,0,0,3,1736
1786109153992,5,8,1837,143,0,0,4,657
1786108711112,9,17,143,1180,0,657,5,143
1786108711112,2,3,810,1170,0,0,6,603
1786109153992,4,1,1170,207,0,603,7,1019
1786109153992,20,4,1783,197,0,0,8,364
1786109153992,8,10,1793,187,0,0,9,1768
1786108711112,16,15,187,25,0,1768,10,187
1871080706760,3,4,990,990,0,0,0,512
1871080263880,16,20,990,478,0,512,1,936
1871080706760,3,4,478,54,512,936,2,478
1871080706760,20,17,1936,44,0,0,3,1433
1871080263880,2,10,44,503,0,1433,4,44
1932174021320,18,2,990,990,0,0,0,169
1932173578440,14,12,990,821,0,169,1,888
1932173578440,7,1,1169,811,0,0,2,39
1932174021320,14,3,811,1130,0,39,3,272
1932173578440,7,1,1130,539,39,272,4,653
1932173578440,3,17,1451,529,0,0,5,811
1932173578440,4,5,1461,519,0,0,6,854
1932174021320,9,16,519,607,0,854,7,519
2418195354312,12,10,990,990,0,0,0,518
2418194911432,5,1,990,472,0,518,1,716
2418195354312,12,10,472,274,518,716,2,472
2965289358024,14,13,990,990,0,0,0,710
2965288915144,16,7,990,280,0,710,1,914
2965289358024,14,13,280,76,710,914,2,280
2965289358024,1,11,1914,66,0,0,3,1641
2965288915144,13,12,66,273,0,1641,4,66
2965288915144,2,12,1717,263,0,0,5,320
2965288915144,3,14,1727,253,0,0,6,8
2965289358024,19,2,253,1719,0,8,7,34
2965288915144,3,14,1719,219,8,34,8,229
2965289358024,19,2,219,1490,34,237,9,219
1983300358856,2,6,990,990,0,0,0,477
1983299915976,4,13,990,513,0,477,1,526
1983299915976,7,20,1477,503,0,0,2,1129
1983300358856,16,12,503,348,0,1129,3,503
1983300358856,16,19,1642,338,0,0,4,1018
1983299915976,9,4,338,624,0,1018,5,338
1798157882056,18,13,990,990,0,0,0,951
1798157439176,5,12,990,39,0,951,1,966
1798157439176,3,17,1951,29,0,0,2,728
1798157439176,5,18,1961,19,0,0,3,96
1798157882056,14,3,19,1865,0,96,4,19
1798157882056,9,20,125,1855,0,0,5,48
1798157439176,17,12,1855,77,0,48,6,1727
1798157439176,13,18,1913,67,0,0,7,297
1798157882056,19,16,67,1616,0,297,8,67
1798157882056,11,5,374,1606,0,0,9,308
1798157439176,9,6,1606,66,0,308,10,1572
1798157439176,5,13,1924,56,0,0,11,1381
1798157882056,18,19,56,543,0,1381,12,56
2175955489480,14,8,990,990,0,0,0,294
2175955046600,7,10,990,696,0,294,1,655
2175955489480,14,8,696,335,294,655,2,683
2175955489480,10,4,1655,325,0,0,3,942
2175955046600,3,20,325,713,0,942,4,325
2876181566152,11,17,990,990,0,0,0,650
2876181123272,14,12,990,340,0,650,1,979
2876181123272,18,8,1650,330,0,0,2,1096
2876181123272,10,15,1660,320,0,0,3,69
2876181566152,5,9,320,1591,0,69,4,274
2876181123272,10,15,1591,46,69,274,5,905
2876181123272,7,3,1944,36,0,0,6,1911
2876181566152,1,5,36,33,0,1911,7,36
2876181566152,2,9,1957,23,0,0,8,83
2876181566152,17,12,1967,13,0,0,9,680
2876181566152,6,2,1977,3,0,0,10,1757
2876181123272,16,11,3,220,0,1757,11,3
2310434181832,3,2,990,990,0,0,0,188
2310433738952,15,6,990,802,0,188,1,275
2310434181832,3,2,802,715,188,275,2,721
2310434181832,1,10,1275,705,0,0,3,465
2310433738952,14,9,705,810,0,465,4,600
2310434181832,1,10,810,105,465,600,5,797
2310434181832,17,19,1885,95,0,0,6,910
2310434181832,17,2,1895,85,0,0,7,1380
2310434181832,5,2,1905,75,0,0,8,619
2310433738952,13,19,75,1286,0,619,9,75
1913293427400,15,12,990,990,0,0,0,981
1913292984520,8,19,990,9,0,981,1,985
1913293427400,15,12,9,5,981,985,2,9
1928722567880,7,18,990,990,0,0,0,104
1928722125000,3,20,990,886,0,104,1,712
1928722567880,7,18,886,278,104,712,2,739
1928722125000,3,20,278,147,712,843,3,278
2752085676744,5,6,990,990,0,0,0,769
2752085233864,17,12,990,221,0,769,1,791
2752085233864,5,19,1769,211,0,0,2,1298
2752085676744,9,4,211,471,0,1298,3,211
2108400718536,5,4,990,990,0,0,0,610
2108400275656,9,1,990,380,0,610,1,866
2108400275656,6,20,1610,370,0,0,2,456
2108400718536,15,19,370,1154,0,456,3,370
2540778017480,6,2,990,990,0,0,0,867
2540777574600,4,16,990,123,0,867,1,969
2540778017480,6,2,123,21,867,969,2,123
2540778017480,3,6,1969,11,0,0,3,1655
2540777574600,12,5,11,314,0,1655,4,11
2198799241928,12,1,990,990,0,0,0,668
2198798799048,15,17,990,322,0,668,1,985
2198798799048,6,13,1668,312,0,0,2,1014
2198798799048,6,16,1678,302,0,0,3,335
2198799241928,8,12,302,1343,0,335,4,302
1719702770376,6,15,990,990,0,0,0,712
1719702327496,10,19,990,278,0,712,1,750
1719702770376,6,15,278,240,712,750,2,278
1902281544392,20,11,990,990,0,0,0,789
1902281101512,2,19,990,201,0,789,1,931
1902281101512,12,19,1789,191,0,0,2,1064
1902281101512,2,3,1799,181,0,0,3,745
1902281544392,9,8,181,1054,0,745,4,181
1902281544392,15,4,936,1044,0,0,5,541
1902281101512,8,3,1044,395,0,541,6,722
1902281544392,15,4,395,322,541,722,7,395
1902281544392,14,20,1668,312,0,0,8,1003
1902281544392,8,9,1678,302,0,0,9,1244
1902281544392,19,17,1688,292,0,0,10,662
1902281544392,20,5,1698,282,0,0,11,1044
1902281544392,10,1,1708,272,0,0,12,1493
1902281101512,11,16,272,215,0,1493,13,272
1902281101512,6,15,1775,205,0,0,14,472
1902281101512,18,17,1785,195,0,0,15,1046
1902281544392,8,1,195,739,0,1046,16,195
1902281544392,5,15,1251,729,0,0,17,33
1902281101512,3,19,729,1218,0,33,18,253
1902281544392,5,15,1218,476,33,253,19,996
1902281101512,3,19,476,222,253,1029,20,476
1902281101512,20,9,1768,212,0,0,21,1287
1902281544392,15,16,212,481,0,1287,22,212
